instance,walltime
data/tsp50/instances/test/instance_1.lp,0.09690022468566895
data/tsp50/instances/test/instance_2.lp,0.10976171493530273
data/tsp50/instances/test/instance_3.lp,0.24724125862121582
data/tsp50/instances/test/instance_4.lp,0.16504240036010742
data/tsp50/instances/test/instance_5.lp,0.09686446189880371
data/tsp50/instances/test/instance_6.lp,0.12245416641235352
data/tsp50/instances/test/instance_7.lp,0.11702466011047363
data/tsp50/instances/test/instance_8.lp,0.15088129043579102
data/tsp50/instances/test/instance_9.lp,0.11541509628295898
data/tsp50/instances/test/instance_10.lp,0.07178473472595215
data/tsp50/instances/test/instance_11.lp,0.13745498657226562
data/tsp50/instances/test/instance_12.lp,0.1070716381072998
data/tsp50/instances/test/instance_13.lp,0.10127806663513184
data/tsp50/instances/test/instance_14.lp,0.10239791870117188
data/tsp50/instances/test/instance_15.lp,0.1313304901123047
data/tsp50/instances/test/instance_16.lp,0.07549834251403809
data/tsp50/instances/test/instance_17.lp,0.26971960067749023
data/tsp50/instances/test/instance_18.lp,0.09826278686523438
data/tsp50/instances/test/instance_19.lp,0.10942363739013672
data/tsp50/instances/test/instance_20.lp,0.1097252368927002
data/tsp50/instances/test/instance_21.lp,0.1119990348815918
data/tsp50/instances/test/instance_22.lp,0.09786510467529297
data/tsp50/instances/test/instance_23.lp,0.11877965927124023
data/tsp50/instances/test/instance_24.lp,0.0685429573059082
data/tsp50/instances/test/instance_25.lp,0.0939021110534668
data/tsp50/instances/test/instance_26.lp,0.09623551368713379
data/tsp50/instances/test/instance_27.lp,0.1832277774810791
data/tsp50/instances/test/instance_28.lp,0.11453509330749512
data/tsp50/instances/test/instance_29.lp,0.11437344551086426
data/tsp50/instances/test/instance_30.lp,0.1071019172668457
data/tsp50/instances/test/instance_31.lp,0.14606022834777832
data/tsp50/instances/test/instance_32.lp,0.25717616081237793
data/tsp50/instances/test/instance_33.lp,0.15539813041687012
data/tsp50/instances/test/instance_34.lp,0.1218116283416748
data/tsp50/instances/test/instance_35.lp,0.1237800121307373
data/tsp50/instances/test/instance_36.lp,0.09772062301635742
data/tsp50/instances/test/instance_37.lp,0.29938435554504395
data/tsp50/instances/test/instance_38.lp,0.23531723022460938
data/tsp50/instances/test/instance_39.lp,0.1724848747253418
data/tsp50/instances/test/instance_40.lp,0.11156153678894043
data/tsp50/instances/test/instance_41.lp,0.07243824005126953
data/tsp50/instances/test/instance_42.lp,0.0878138542175293
data/tsp50/instances/test/instance_43.lp,0.13236069679260254
data/tsp50/instances/test/instance_44.lp,0.14354634284973145
data/tsp50/instances/test/instance_45.lp,0.10941910743713379
data/tsp50/instances/test/instance_46.lp,0.3815593719482422
data/tsp50/instances/test/instance_47.lp,0.09842157363891602
data/tsp50/instances/test/instance_48.lp,0.06836581230163574
data/tsp50/instances/test/instance_49.lp,0.07022237777709961
data/tsp50/instances/test/instance_50.lp,0.11211609840393066
data/tsp50/instances/test/instance_51.lp,0.08402800559997559
data/tsp50/instances/test/instance_52.lp,0.14459943771362305
data/tsp50/instances/test/instance_53.lp,0.11555147171020508
data/tsp50/instances/test/instance_54.lp,0.12395143508911133
data/tsp50/instances/test/instance_55.lp,0.18214035034179688
data/tsp50/instances/test/instance_56.lp,0.14975190162658691
data/tsp50/instances/test/instance_57.lp,0.17772459983825684
data/tsp50/instances/test/instance_58.lp,0.12110757827758789
data/tsp50/instances/test/instance_59.lp,0.13609027862548828
data/tsp50/instances/test/instance_60.lp,0.0753788948059082
data/tsp50/instances/test/instance_61.lp,0.10773754119873047
data/tsp50/instances/test/instance_62.lp,0.1466221809387207
data/tsp50/instances/test/instance_63.lp,0.11626648902893066
data/tsp50/instances/test/instance_64.lp,0.242018461227417
data/tsp50/instances/test/instance_65.lp,0.15847373008728027
data/tsp50/instances/test/instance_66.lp,0.4488513469696045
data/tsp50/instances/test/instance_67.lp,0.0897665023803711
data/tsp50/instances/test/instance_68.lp,0.17343616485595703
data/tsp50/instances/test/instance_69.lp,0.30376458168029785
data/tsp50/instances/test/instance_70.lp,0.054872989654541016
data/tsp50/instances/test/instance_71.lp,0.20631766319274902
data/tsp50/instances/test/instance_72.lp,0.21072673797607422
data/tsp50/instances/test/instance_73.lp,0.09572434425354004
data/tsp50/instances/test/instance_74.lp,0.1601390838623047
data/tsp50/instances/test/instance_75.lp,0.1210777759552002
data/tsp50/instances/test/instance_76.lp,0.06701040267944336
data/tsp50/instances/test/instance_77.lp,0.07837128639221191
data/tsp50/instances/test/instance_78.lp,0.12072205543518066
data/tsp50/instances/test/instance_79.lp,0.0637063980102539
data/tsp50/instances/test/instance_80.lp,0.12137365341186523
