instance,walltime
data/tsp25/instances/test/instance_1.lp,0.04290437698364258
data/tsp25/instances/test/instance_2.lp,0.07118773460388184
data/tsp25/instances/test/instance_3.lp,0.10048437118530273
data/tsp25/instances/test/instance_4.lp,0.05005359649658203
data/tsp25/instances/test/instance_5.lp,0.06081366539001465
data/tsp25/instances/test/instance_6.lp,0.04787778854370117
data/tsp25/instances/test/instance_7.lp,0.06763195991516113
data/tsp25/instances/test/instance_8.lp,0.054488420486450195
data/tsp25/instances/test/instance_9.lp,0.061922550201416016
data/tsp25/instances/test/instance_10.lp,0.15714669227600098
data/tsp25/instances/test/instance_11.lp,0.04851937294006348
data/tsp25/instances/test/instance_12.lp,0.07754302024841309
data/tsp25/instances/test/instance_13.lp,0.08854818344116211
data/tsp25/instances/test/instance_14.lp,0.04719114303588867
data/tsp25/instances/test/instance_15.lp,0.08002066612243652
data/tsp25/instances/test/instance_16.lp,0.053496360778808594
data/tsp25/instances/test/instance_17.lp,0.04653453826904297
data/tsp25/instances/test/instance_18.lp,0.09192132949829102
data/tsp25/instances/test/instance_19.lp,0.07105779647827148
data/tsp25/instances/test/instance_20.lp,0.056327104568481445
data/tsp25/instances/test/instance_21.lp,0.0694427490234375
data/tsp25/instances/test/instance_22.lp,0.06656289100646973
data/tsp25/instances/test/instance_23.lp,0.04766726493835449
data/tsp25/instances/test/instance_24.lp,0.06319308280944824
data/tsp25/instances/test/instance_25.lp,0.05117321014404297
data/tsp25/instances/test/instance_26.lp,0.0460360050201416
data/tsp25/instances/test/instance_27.lp,0.05099678039550781
data/tsp25/instances/test/instance_28.lp,0.09776902198791504
data/tsp25/instances/test/instance_29.lp,0.07294058799743652
data/tsp25/instances/test/instance_30.lp,0.04914236068725586
data/tsp25/instances/test/instance_31.lp,0.06677508354187012
data/tsp25/instances/test/instance_32.lp,0.06215333938598633
data/tsp25/instances/test/instance_33.lp,0.04213356971740723
data/tsp25/instances/test/instance_34.lp,0.051137685775756836
data/tsp25/instances/test/instance_35.lp,0.058470964431762695
data/tsp25/instances/test/instance_36.lp,0.05743694305419922
data/tsp25/instances/test/instance_37.lp,0.09482717514038086
data/tsp25/instances/test/instance_38.lp,0.05865287780761719
data/tsp25/instances/test/instance_39.lp,0.05654096603393555
data/tsp25/instances/test/instance_40.lp,0.06349539756774902
data/tsp25/instances/test/instance_41.lp,0.08261489868164062
data/tsp25/instances/test/instance_42.lp,0.06323695182800293
data/tsp25/instances/test/instance_43.lp,0.058225154876708984
data/tsp25/instances/test/instance_44.lp,0.05886554718017578
data/tsp25/instances/test/instance_45.lp,0.053919076919555664
data/tsp25/instances/test/instance_46.lp,0.0345306396484375
data/tsp25/instances/test/instance_47.lp,0.04212164878845215
data/tsp25/instances/test/instance_48.lp,0.042870521545410156
data/tsp25/instances/test/instance_49.lp,0.0656435489654541
data/tsp25/instances/test/instance_50.lp,0.05131196975708008
data/tsp25/instances/test/instance_51.lp,0.056887149810791016
data/tsp25/instances/test/instance_52.lp,0.08379602432250977
data/tsp25/instances/test/instance_53.lp,0.07664632797241211
data/tsp25/instances/test/instance_54.lp,0.06678032875061035
data/tsp25/instances/test/instance_55.lp,0.05025982856750488
data/tsp25/instances/test/instance_56.lp,0.0651237964630127
data/tsp25/instances/test/instance_57.lp,0.0752558708190918
data/tsp25/instances/test/instance_58.lp,0.08638429641723633
data/tsp25/instances/test/instance_59.lp,0.0417027473449707
data/tsp25/instances/test/instance_60.lp,0.06219792366027832
data/tsp25/instances/test/instance_61.lp,0.05387401580810547
data/tsp25/instances/test/instance_62.lp,0.04193758964538574
data/tsp25/instances/test/instance_63.lp,0.04315352439880371
data/tsp25/instances/test/instance_64.lp,0.039546966552734375
data/tsp25/instances/test/instance_65.lp,0.04172945022583008
data/tsp25/instances/test/instance_66.lp,0.06704235076904297
data/tsp25/instances/test/instance_67.lp,0.0792689323425293
data/tsp25/instances/test/instance_68.lp,0.04850339889526367
data/tsp25/instances/test/instance_69.lp,0.05729985237121582
data/tsp25/instances/test/instance_70.lp,0.04949045181274414
data/tsp25/instances/test/instance_71.lp,0.05556511878967285
data/tsp25/instances/test/instance_72.lp,0.06169533729553223
data/tsp25/instances/test/instance_73.lp,0.07225441932678223
data/tsp25/instances/test/instance_74.lp,0.03695321083068848
data/tsp25/instances/test/instance_75.lp,0.04252338409423828
data/tsp25/instances/test/instance_76.lp,0.12599778175354004
data/tsp25/instances/test/instance_77.lp,0.05711197853088379
data/tsp25/instances/test/instance_78.lp,0.054708242416381836
data/tsp25/instances/test/instance_79.lp,0.05976676940917969
data/tsp25/instances/test/instance_80.lp,0.05790972709655762
data/tsp25/instances/test/instance_81.lp,0.07030344009399414
data/tsp25/instances/test/instance_82.lp,0.09720611572265625
data/tsp25/instances/test/instance_83.lp,0.06674861907958984
data/tsp25/instances/test/instance_84.lp,0.049442291259765625
data/tsp25/instances/test/instance_85.lp,0.09100627899169922
data/tsp25/instances/test/instance_86.lp,0.05478715896606445
data/tsp25/instances/test/instance_87.lp,0.05939078330993652
data/tsp25/instances/test/instance_88.lp,0.10000038146972656
data/tsp25/instances/test/instance_89.lp,0.08548951148986816
data/tsp25/instances/test/instance_90.lp,0.048867225646972656
data/tsp25/instances/test/instance_91.lp,0.060692548751831055
data/tsp25/instances/test/instance_92.lp,0.06105685234069824
data/tsp25/instances/test/instance_93.lp,0.04583430290222168
data/tsp25/instances/test/instance_94.lp,0.04035162925720215
data/tsp25/instances/test/instance_95.lp,0.06532645225524902
data/tsp25/instances/test/instance_96.lp,0.07024836540222168
data/tsp25/instances/test/instance_97.lp,0.03513050079345703
data/tsp25/instances/test/instance_98.lp,0.05610156059265137
data/tsp25/instances/test/instance_99.lp,0.04161953926086426
data/tsp25/instances/test/instance_100.lp,0.041460514068603516
