instance,walltime
data/tsp100/instances/test/instance_1.lp,0.45089221000671387
data/tsp100/instances/test/instance_2.lp,1.3705084323883057
data/tsp100/instances/test/instance_3.lp,1.5362679958343506
data/tsp100/instances/test/instance_4.lp,0.9596097469329834
data/tsp100/instances/test/instance_5.lp,1.8510794639587402
data/tsp100/instances/test/instance_6.lp,3.175065755844116
data/tsp100/instances/test/instance_7.lp,1.4799270629882812
data/tsp100/instances/test/instance_8.lp,1.113328218460083
data/tsp100/instances/test/instance_9.lp,1.2553625106811523
data/tsp100/instances/test/instance_10.lp,0.976773738861084
data/tsp100/instances/test/instance_11.lp,1.130044937133789
data/tsp100/instances/test/instance_12.lp,1.4869110584259033
data/tsp100/instances/test/instance_13.lp,3.2141642570495605
data/tsp100/instances/test/instance_14.lp,1.5288820266723633
data/tsp100/instances/test/instance_15.lp,1.6866295337677002
data/tsp100/instances/test/instance_16.lp,1.3703773021697998
data/tsp100/instances/test/instance_17.lp,1.2139294147491455
data/tsp100/instances/test/instance_18.lp,1.6179955005645752
data/tsp100/instances/test/instance_19.lp,1.9720518589019775
data/tsp100/instances/test/instance_20.lp,1.210975170135498
data/tsp100/instances/test/instance_21.lp,1.2578425407409668
data/tsp100/instances/test/instance_22.lp,1.484673261642456
data/tsp100/instances/test/instance_23.lp,0.6382691860198975
data/tsp100/instances/test/instance_24.lp,0.437924861907959
data/tsp100/instances/test/instance_25.lp,0.8853628635406494
data/tsp100/instances/test/instance_26.lp,0.6913154125213623
data/tsp100/instances/test/instance_27.lp,0.840224027633667
data/tsp100/instances/test/instance_28.lp,0.6495213508605957
data/tsp100/instances/test/instance_29.lp,0.8004293441772461
data/tsp100/instances/test/instance_30.lp,1.5888404846191406
data/tsp100/instances/test/instance_31.lp,0.5874898433685303
data/tsp100/instances/test/instance_32.lp,2.457685708999634
data/tsp100/instances/test/instance_33.lp,1.0470430850982666
data/tsp100/instances/test/instance_34.lp,0.7854228019714355
data/tsp100/instances/test/instance_35.lp,1.5470006465911865
data/tsp100/instances/test/instance_36.lp,1.5010685920715332
data/tsp100/instances/test/instance_37.lp,1.716639518737793
data/tsp100/instances/test/instance_38.lp,1.6695845127105713
data/tsp100/instances/test/instance_39.lp,1.2126543521881104
data/tsp100/instances/test/instance_40.lp,1.0701045989990234
data/tsp100/instances/test/instance_41.lp,1.2354750633239746
data/tsp100/instances/test/instance_42.lp,0.8100690841674805
data/tsp100/instances/test/instance_43.lp,2.630070447921753
data/tsp100/instances/test/instance_44.lp,0.6193268299102783
data/tsp100/instances/test/instance_45.lp,0.915177583694458
data/tsp100/instances/test/instance_46.lp,0.871976375579834
data/tsp100/instances/test/instance_47.lp,0.7021243572235107
data/tsp100/instances/test/instance_48.lp,1.5225577354431152
data/tsp100/instances/test/instance_49.lp,1.4569172859191895
data/tsp100/instances/test/instance_50.lp,1.5656442642211914
data/tsp100/instances/test/instance_51.lp,1.5594637393951416
data/tsp100/instances/test/instance_52.lp,1.2164514064788818
data/tsp100/instances/test/instance_53.lp,1.3144423961639404
data/tsp100/instances/test/instance_54.lp,1.8831408023834229
data/tsp100/instances/test/instance_55.lp,0.8728773593902588
data/tsp100/instances/test/instance_56.lp,1.2336056232452393
data/tsp100/instances/test/instance_57.lp,0.8715276718139648
data/tsp100/instances/test/instance_58.lp,0.6456947326660156
data/tsp100/instances/test/instance_59.lp,1.154846429824829
