instance,walltime
data/tsp25/instances/test/instance_1.lp,0.052702903747558594
data/tsp25/instances/test/instance_2.lp,0.03310966491699219
data/tsp25/instances/test/instance_3.lp,0.011271238327026367
data/tsp25/instances/test/instance_4.lp,0.03280353546142578
data/tsp25/instances/test/instance_5.lp,0.029085636138916016
data/tsp25/instances/test/instance_6.lp,0.03242230415344238
data/tsp25/instances/test/instance_7.lp,0.02821969985961914
data/tsp25/instances/test/instance_8.lp,0.013248443603515625
data/tsp25/instances/test/instance_9.lp,0.05136585235595703
data/tsp25/instances/test/instance_10.lp,0.021625041961669922
data/tsp25/instances/test/instance_11.lp,0.01769256591796875
data/tsp25/instances/test/instance_12.lp,0.023039817810058594
data/tsp25/instances/test/instance_13.lp,0.044110774993896484
data/tsp25/instances/test/instance_14.lp,0.009579896926879883
data/tsp25/instances/test/instance_15.lp,0.01409912109375
data/tsp25/instances/test/instance_16.lp,0.027231216430664062
data/tsp25/instances/test/instance_17.lp,0.007093667984008789
data/tsp25/instances/test/instance_18.lp,0.01087331771850586
data/tsp25/instances/test/instance_19.lp,0.019370555877685547
data/tsp25/instances/test/instance_20.lp,0.01388096809387207
data/tsp25/instances/test/instance_21.lp,0.019614458084106445
data/tsp25/instances/test/instance_22.lp,0.0322115421295166
data/tsp25/instances/test/instance_23.lp,0.027853012084960938
data/tsp25/instances/test/instance_24.lp,0.03264880180358887
data/tsp25/instances/test/instance_25.lp,0.021665096282958984
data/tsp25/instances/test/instance_26.lp,0.01635599136352539
data/tsp25/instances/test/instance_27.lp,0.03929328918457031
data/tsp25/instances/test/instance_28.lp,0.009357929229736328
data/tsp25/instances/test/instance_29.lp,0.016269922256469727
data/tsp25/instances/test/instance_30.lp,0.03889870643615723
data/tsp25/instances/test/instance_31.lp,0.030205488204956055
data/tsp25/instances/test/instance_32.lp,0.022092819213867188
data/tsp25/instances/test/instance_33.lp,0.014600515365600586
data/tsp25/instances/test/instance_34.lp,0.024289846420288086
data/tsp25/instances/test/instance_35.lp,0.012395858764648438
data/tsp25/instances/test/instance_36.lp,0.028521060943603516
data/tsp25/instances/test/instance_37.lp,0.01734185218811035
data/tsp25/instances/test/instance_38.lp,0.01544499397277832
data/tsp25/instances/test/instance_39.lp,0.05013585090637207
data/tsp25/instances/test/instance_40.lp,0.008187532424926758
data/tsp25/instances/test/instance_41.lp,0.018998146057128906
data/tsp25/instances/test/instance_42.lp,0.023326635360717773
data/tsp25/instances/test/instance_43.lp,0.01196908950805664
data/tsp25/instances/test/instance_44.lp,0.020405292510986328
data/tsp25/instances/test/instance_45.lp,0.011954069137573242
data/tsp25/instances/test/instance_46.lp,0.010257244110107422
data/tsp25/instances/test/instance_47.lp,0.018079280853271484
data/tsp25/instances/test/instance_48.lp,0.018940448760986328
data/tsp25/instances/test/instance_49.lp,0.016689777374267578
data/tsp25/instances/test/instance_50.lp,0.026811838150024414
data/tsp25/instances/test/instance_51.lp,0.018190860748291016
data/tsp25/instances/test/instance_52.lp,0.02126312255859375
data/tsp25/instances/test/instance_53.lp,0.01831960678100586
data/tsp25/instances/test/instance_54.lp,0.01851940155029297
data/tsp25/instances/test/instance_55.lp,0.04405355453491211
data/tsp25/instances/test/instance_56.lp,0.008227825164794922
data/tsp25/instances/test/instance_57.lp,0.027018308639526367
data/tsp25/instances/test/instance_58.lp,0.031864166259765625
data/tsp25/instances/test/instance_59.lp,0.023669004440307617
data/tsp25/instances/test/instance_60.lp,0.02830672264099121
data/tsp25/instances/test/instance_61.lp,0.03634071350097656
data/tsp25/instances/test/instance_62.lp,0.03121495246887207
data/tsp25/instances/test/instance_63.lp,0.049567222595214844
data/tsp25/instances/test/instance_64.lp,0.007485151290893555
data/tsp25/instances/test/instance_65.lp,0.010404586791992188
data/tsp25/instances/test/instance_66.lp,0.008726358413696289
data/tsp25/instances/test/instance_67.lp,0.01379847526550293
data/tsp25/instances/test/instance_68.lp,0.029437780380249023
data/tsp25/instances/test/instance_69.lp,0.015202760696411133
data/tsp25/instances/test/instance_70.lp,0.019139766693115234
data/tsp25/instances/test/instance_71.lp,0.017859697341918945
data/tsp25/instances/test/instance_72.lp,0.0363926887512207
data/tsp25/instances/test/instance_73.lp,0.02230381965637207
data/tsp25/instances/test/instance_74.lp,0.015022993087768555
data/tsp25/instances/test/instance_75.lp,0.01487112045288086
data/tsp25/instances/test/instance_76.lp,0.03704690933227539
data/tsp25/instances/test/instance_77.lp,0.02972722053527832
data/tsp25/instances/test/instance_78.lp,0.016918182373046875
data/tsp25/instances/test/instance_79.lp,0.01446533203125
data/tsp25/instances/test/instance_80.lp,0.013887166976928711
data/tsp25/instances/test/instance_81.lp,0.014871835708618164
data/tsp25/instances/test/instance_82.lp,0.02681136131286621
data/tsp25/instances/test/instance_83.lp,0.008182764053344727
data/tsp25/instances/test/instance_84.lp,0.017037630081176758
data/tsp25/instances/test/instance_85.lp,0.0195004940032959
data/tsp25/instances/test/instance_86.lp,0.018230199813842773
data/tsp25/instances/test/instance_87.lp,0.016179800033569336
data/tsp25/instances/test/instance_88.lp,0.033121585845947266
data/tsp25/instances/test/instance_89.lp,0.020801544189453125
data/tsp25/instances/test/instance_90.lp,0.02234506607055664
data/tsp25/instances/test/instance_91.lp,0.022410869598388672
data/tsp25/instances/test/instance_92.lp,0.04145550727844238
data/tsp25/instances/test/instance_93.lp,0.013344526290893555
data/tsp25/instances/test/instance_94.lp,0.010120630264282227
data/tsp25/instances/test/instance_95.lp,0.01679825782775879
data/tsp25/instances/test/instance_96.lp,0.02678823471069336
data/tsp25/instances/test/instance_97.lp,0.011288642883300781
data/tsp25/instances/test/instance_98.lp,0.020151853561401367
data/tsp25/instances/test/instance_99.lp,0.018196821212768555
data/tsp25/instances/test/instance_100.lp,0.022260665893554688
