policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_38.lp,798,861,1.42,0.0,optimal,1.974711315240711,1.9700828160000015
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_39.lp,1188,1292,2.06,0.0,optimal,2.8239404638297856,2.7962466460000144
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_39.lp,1188,1292,2.03,0.0,optimal,2.759787067770958,2.7517558849999944
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_40.lp,2081,2203,3.66,0.0,optimal,5.158951108343899,5.119597638000016
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_40.lp,2141,2361,3.84,0.0,optimal,5.537201119586825,5.525310020000006
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_41.lp,131,229,0.49,0.0,optimal,0.6266734418459237,0.611741104999993
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_41.lp,131,229,0.47,0.0,optimal,0.597078244201839,0.5954974249999907
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_42.lp,2484,2660,4.66,0.0,optimal,6.461200100835413,6.4315692739999974
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_42.lp,2484,2660,4.53,0.0,optimal,6.3366564880125225,6.322365544999968
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_43.lp,509,664,1.07,0.0,optimal,1.4068639618344605,1.3803977190000296
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_43.lp,464,544,0.87,0.0,optimal,1.1413148287683725,1.1386334760000523
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_44.lp,424,519,0.99,0.0,optimal,1.3744436441920698,1.3533333110000285
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_44.lp,581,660,1.21,0.0,optimal,1.5705362167209387,1.566487536000011
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_45.lp,186,287,0.58,0.0,optimal,0.7494585020467639,0.7303441119999547
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_45.lp,186,287,0.56,0.0,optimal,0.7104546818882227,0.7086816800000406
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_46.lp,243,331,0.68,0.0,optimal,0.8952435269020498,0.8715852720000044
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_46.lp,243,331,0.66,0.0,optimal,0.8564454871229827,0.8543206049999981
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_47.lp,291,374,0.81,0.0,optimal,1.0105012119747698,0.9932008690000202
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_47.lp,126,244,0.49,0.0,optimal,0.6744207441806793,0.6724174820000144
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_48.lp,844,913,1.65,0.0,optimal,2.1842229748144746,2.1554344799999967
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_48.lp,1314,1499,2.32,0.0,optimal,3.2378710098564625,3.2305135109999696
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_49.lp,2671,2553,3.96,0.0,optimal,5.41751851933077,5.392537825999966
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_49.lp,2671,2553,3.79,0.0,optimal,5.2701935903169215,5.2580724029999715
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_50.lp,395,476,0.95,0.0,optimal,1.264242839999497,1.2479374210000174
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_50.lp,138,217,0.44,0.0,optimal,0.5557587295770645,0.5543298080000341
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_51.lp,905,871,1.44,0.0,optimal,1.955825436860323,1.931026480000014
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_51.lp,905,871,1.39,0.0,optimal,1.8962608580477536,1.8920402420000073
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_52.lp,383,469,0.87,0.0,optimal,1.1390109290368855,1.1203592009999852
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_52.lp,383,469,0.81,0.0,optimal,1.0920352139510214,1.0886427810000328
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_53.lp,747,772,1.41,0.0,optimal,1.932769626379013,1.9105755620000195
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_53.lp,747,772,1.34,0.0,optimal,1.889189280103892,1.884925580000015
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_54.lp,165,265,0.55,0.0,optimal,0.7025664318352938,0.6890503779999904
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_54.lp,165,265,0.53,0.0,optimal,0.6720794280990958,0.670373359999985
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_55.lp,1765,1638,2.49,0.0,optimal,3.443302377127111,3.395132450999995
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_55.lp,1212,1273,1.88,0.0,optimal,2.6459300559945405,2.6400365270000066
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_56.lp,735,741,1.26,0.0,optimal,1.8154937140643597,1.7721420000000307
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_56.lp,735,741,1.22,0.0,optimal,1.734528811648488,1.7304518799999755
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_57.lp,221,298,0.6,0.0,optimal,0.7512402953580022,0.7363681969999902
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_57.lp,221,298,0.57,0.0,optimal,0.7171916733495891,0.7153031970000256
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_58.lp,283,340,0.68,0.0,optimal,0.8932663770392537,0.8777609489999918
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_58.lp,178,352,0.58,0.0,optimal,0.7304739421233535,0.7286634970000136
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_59.lp,352,418,0.87,0.0,optimal,1.1098896567709744,1.0977356319999672
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_59.lp,352,418,0.8,0.0,optimal,1.0729282097890973,1.070399511000005
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_60.lp,134,241,0.52,0.0,optimal,0.6774060050956905,0.6427695890000109
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_60.lp,552,671,1.19,0.0,optimal,1.6310150320641696,1.6263693910000256
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_61.lp,944,936,1.48,0.0,optimal,2.049268885049969,2.025956274000009
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_61.lp,944,936,1.45,0.0,optimal,1.9751650136895478,1.9705185700000243
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_62.lp,542,624,1.08,0.0,optimal,1.5018619815818965,1.465691272000015
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_62.lp,542,624,1.05,0.0,optimal,1.434299933258444,1.4307116259999475
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_63.lp,1456,1325,2.23,0.0,optimal,3.1273712730035186,3.0996881060000305
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_63.lp,1456,1325,2.16,0.0,optimal,3.030079741962254,3.023103299000013
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_64.lp,7797,7513,13.26,0.0,optimal,18.93697871407494,18.880497075999983
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_64.lp,4963,5145,10.36,0.0,optimal,15.275348376948386,15.240974663000031
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_65.lp,9744,7163,12.44,0.0,optimal,17.896094008348882,17.847454080999967
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_65.lp,9744,7163,12.02,0.0,optimal,17.51193356188014,17.473133929000028
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_66.lp,1500,1320,2.23,0.0,optimal,3.120240801014006,3.0938322609999886
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_66.lp,1634,1539,2.4,0.0,optimal,3.449980166275054,3.442211541000006
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_67.lp,2460,3048,4.91,0.0,optimal,6.611667905002832,6.581952893999983
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_67.lp,2460,3048,4.76,0.0,optimal,6.503477374557406,6.4885629000000336
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_68.lp,2808,2915,5.12,0.0,optimal,7.288415325339884,7.248293882000041
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_68.lp,2808,2915,4.9,0.0,optimal,7.154088112991303,7.137321612999983
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_69.lp,1006,1151,2.06,0.0,optimal,2.7991023417562246,2.7766149200000427
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_69.lp,1006,1151,1.96,0.0,optimal,2.7033682139590383,2.697142632000009
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_70.lp,385,625,0.95,0.0,optimal,1.232291211374104,1.2110807320000276
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_70.lp,343,457,0.83,0.0,optimal,1.1288643809966743,1.1262317670000357
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_71.lp,510,554,1.1,0.0,optimal,1.4866982130333781,1.4547165719999953
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_71.lp,305,327,0.66,0.0,optimal,0.8909597368910909,0.8887321490000204
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_72.lp,2767,2747,4.09,0.0,optimal,5.857466735877097,5.612282281999967
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_72.lp,2767,2747,3.87,0.0,optimal,5.506955170072615,5.494476137999982
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_73.lp,456,562,1.0,0.0,optimal,1.3345904252491891,1.3105846800000336
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_73.lp,526,578,1.0,0.0,optimal,1.3619869891554117,1.358774424000046
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_74.lp,384,396,0.81,0.0,optimal,1.089333126321435,1.0576054870000462
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_74.lp,518,501,0.94,0.0,optimal,1.2588283917866647,1.2559510369999884
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_75.lp,300,370,0.72,0.0,optimal,0.9723190199583769,0.947447703000023
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_75.lp,300,370,0.73,0.0,optimal,0.9262269441969693,0.923994897
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_76.lp,1224,1352,2.28,0.0,optimal,3.066198722925037,3.0351759970000103
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_76.lp,1427,1407,2.26,0.0,optimal,3.1810254100710154,3.1738429389999965
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_77.lp,419,456,0.94,0.0,optimal,1.3138951510190964,1.2588887129999762
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_77.lp,287,334,0.62,0.0,optimal,0.8312253570184112,0.8292399040000191
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_78.lp,1116,1367,2.37,0.0,optimal,3.215514566283673,3.1860828080000374
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_78.lp,854,1266,1.87,0.0,optimal,2.5618627034127712,2.555543114000045
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_79.lp,2116,2282,3.89,0.0,optimal,5.470874449703842,5.430393533000029
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_79.lp,2641,2472,4.39,0.0,optimal,6.295514546800405,6.281426426999985
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_80.lp,1247,1313,2.13,0.0,optimal,2.8732398194260895,2.847142125000005
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_80.lp,882,922,1.36,0.0,optimal,1.8443592935800552,1.8400926009999807
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_81.lp,1115,1048,1.97,0.0,optimal,2.7364808530546725,2.6711843690000023
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_81.lp,999,964,1.66,0.0,optimal,2.3917235089465976,2.3861616100000447
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_82.lp,276,344,0.79,0.0,optimal,1.1329416814260185,1.059594775999983
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_82.lp,169,226,0.54,0.0,optimal,0.7530213966965675,0.7509899780000069
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_83.lp,685,852,1.5,0.0,optimal,2.008979667443782,1.9824690840000017
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_83.lp,685,852,1.4,0.0,optimal,1.9359966698102653,1.9312927869999612
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_84.lp,896,1133,1.6,0.0,optimal,2.134506357368082,2.1172820849999994
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_84.lp,896,1133,1.52,0.0,optimal,2.0602369541302323,2.0555280840000023
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_85.lp,2448,2674,4.2,0.0,optimal,5.886594659648836,5.860657618999994
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_85.lp,2332,2563,3.87,0.0,optimal,5.391529290005565,5.378891638000027
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_86.lp,113,226,0.43,0.0,optimal,0.5428067049942911,0.5267250789999025
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_86.lp,113,226,0.4,0.0,optimal,0.5129189779981971,0.5115926230000696
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_87.lp,327,450,0.72,0.0,optimal,0.9327887957915664,0.9098836290000918
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_87.lp,327,450,0.7,0.0,optimal,0.8831925299018621,0.8809940700000425
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_88.lp,577,551,1.1,0.0,optimal,1.4825544892810285,1.4562357790000533
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_88.lp,240,331,0.71,0.0,optimal,0.9255288252606988,0.9232748709999896
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_89.lp,454,638,1.14,0.0,optimal,1.5250186370685697,1.5084753559999626
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_89.lp,455,544,1.02,0.0,optimal,1.364260726608336,1.3610468440000432
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_90.lp,688,805,1.49,0.0,optimal,2.0023368657566607,1.9887278789999527
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_90.lp,500,608,1.05,0.0,optimal,1.3995741256512702,1.3963433059999488
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_91.lp,5740,5319,8.37,0.0,optimal,11.748341810889542,11.700183187999983
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_91.lp,5740,5319,8.11,0.0,optimal,11.498660721816123,11.473244565999948
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_92.lp,171,321,0.6,0.0,optimal,0.7922664168290794,0.7672777740000356
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_92.lp,171,321,0.58,0.0,optimal,0.745411183219403,0.7435353460000442
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_93.lp,257,401,0.74,0.0,optimal,0.9810810871422291,0.9651023910000731
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_93.lp,217,371,0.65,0.0,optimal,0.8374818349257112,0.8353897599999982
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_94.lp,572,592,1.1,0.0,optimal,1.5159299923107028,1.4603240179999375
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_94.lp,572,592,1.05,0.0,optimal,1.4309002319350839,1.4275421770000776
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_95.lp,389,519,0.86,0.0,optimal,1.1509755440056324,1.123959589999913
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_95.lp,389,519,0.81,0.0,optimal,1.0949343340471387,1.0922978469999407
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_96.lp,941,967,1.52,0.0,optimal,2.0635178997181356,2.051157687
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_96.lp,494,650,0.96,0.0,optimal,1.2773639429360628,1.274382619999983
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_97.lp,494,615,1.11,0.0,optimal,1.4834160399623215,1.4662267349999638
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_97.lp,708,786,1.4,0.0,optimal,2.006955482997,2.0023990770000637
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_98.lp,343,436,0.84,0.0,optimal,1.1212037769146264,1.0921279249999998
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_98.lp,343,436,0.78,0.0,optimal,1.0657353517599404,1.0632065789999388
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_99.lp,387,464,0.78,0.0,optimal,1.0329325539059937,1.0070659379999825
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_99.lp,1280,1323,1.87,0.0,optimal,2.5333367348648608,2.527511827000012
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_100.lp,263,277,0.56,0.0,optimal,0.7500081728212535,0.7345695630000364
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_100.lp,263,277,0.55,0.0,optimal,0.7154995971359313,0.7136941709999292
