policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_12.lp,4711,4562,8.32,0.0,optimal,11.339758083224297,11.220687833999996
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_12.lp,5343,4962,8.56,0.0,optimal,11.850753150880337,11.823535155000002
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_13.lp,320,518,1.06,0.0,optimal,1.3003353420644999,1.2851548610000094
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_13.lp,177,324,0.52,0.0,optimal,0.660758696962148,0.6590278729999994
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_14.lp,680,765,1.32,0.0,optimal,1.6920918668620288,1.673980028999992
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_14.lp,1068,1112,1.78,0.0,optimal,2.424865618813783,2.419195818999995
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_15.lp,511,718,1.11,0.0,optimal,1.4318263311870396,1.4109784129999952
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_15.lp,511,718,1.09,0.0,optimal,1.3773456919007003,1.3739868360000003
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_16.lp,6236,6610,12.34,0.0,optimal,16.960855612065643,16.889558483000002
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_16.lp,5226,5479,9.63,0.0,optimal,13.335516387131065,13.305086032999995
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_17.lp,635,790,1.37,0.0,optimal,1.7588573778048158,1.7371962859999996
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_17.lp,427,513,0.91,0.0,optimal,1.2332727378234267,1.2303017619999963
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_18.lp,583,640,1.15,0.0,optimal,1.4783047609962523,1.4593387779999887
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_18.lp,605,717,1.2,0.0,optimal,1.5466297222301364,1.5429062529999982
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_19.lp,1211,1163,1.69,0.0,optimal,2.210894919000566,2.190691803000007
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_19.lp,1211,1163,1.61,0.0,optimal,2.1343518402427435,2.1292670680000043
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_20.lp,882,1001,1.75,0.0,optimal,2.395120267290622,2.2785097980000018
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_20.lp,882,1001,1.7,0.0,optimal,2.251577096991241,2.2461743289999987
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_21.lp,1652,1729,2.93,0.0,optimal,3.8484283527359366,3.82626401200001
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_21.lp,1373,1360,2.2,0.0,optimal,2.984804387204349,2.977822721999999
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_22.lp,1383,1473,2.19,0.0,optimal,2.866520598065108,2.846704571999993
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_22.lp,1317,1433,1.98,0.0,optimal,2.666444309055805,2.659562954999984
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_23.lp,234,282,0.6,0.0,optimal,0.7333098636008799,0.7289945200000147
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_23.lp,130,235,0.47,0.0,optimal,0.5564773730002344,0.5549572689999991
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_24.lp,231,324,0.75,0.0,optimal,0.9618554869666696,0.9361244819999968
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_24.lp,127,216,0.48,0.0,optimal,0.5837439810857177,0.5821868209999934
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_25.lp,3823,3755,5.89,0.0,optimal,7.710443950723857,7.671023739999981
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_25.lp,3823,3755,5.61,0.0,optimal,7.5173643990419805,7.499959147999988
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_26.lp,1138,1247,1.97,0.0,optimal,2.4824313521385193,2.474103235000001
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_26.lp,581,704,1.07,0.0,optimal,1.385139977093786,1.3815091550000034
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_27.lp,337,498,0.9,0.0,optimal,1.157187432050705,1.1326956590000066
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_27.lp,337,417,0.76,0.0,optimal,0.9413495529443026,0.9388158010000041
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_28.lp,213,302,0.68,0.0,optimal,0.8366715330630541,0.8296044729999892
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_28.lp,296,380,0.76,0.0,optimal,0.9745546029880643,0.9721349090000047
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_29.lp,444,489,0.87,0.0,optimal,1.1447095042094588,1.1275981590000015
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_29.lp,444,489,0.87,0.0,optimal,1.1054941611364484,1.1027002769999967
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_30.lp,242,391,0.68,0.0,optimal,0.8512866976670921,0.8464227259999859
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_30.lp,242,391,0.68,0.0,optimal,0.8220759001560509,0.819971742000007
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_31.lp,256,413,0.74,0.0,optimal,0.9353144071064889,0.9191139110000108
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_31.lp,739,891,1.33,0.0,optimal,1.7430026778019965,1.7390143009999974
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_32.lp,539,698,1.13,0.0,optimal,1.424315715674311,1.4052627460000053
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_32.lp,539,698,1.09,0.0,optimal,1.3630578177981079,1.3586843070000043
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_33.lp,1688,1556,2.93,0.0,optimal,4.064432259183377,4.025641097000005
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_33.lp,780,891,1.77,0.0,optimal,2.4842115328647196,2.4780163020000145
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_34.lp,3465,3217,6.32,0.0,optimal,8.756958357058465,8.723342410999976
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_34.lp,3465,3217,6.05,0.0,optimal,8.669105149805546,8.649133718000002
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_35.lp,2075,1891,2.96,0.0,optimal,3.8994823899120092,3.867885462000004
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_35.lp,1774,1712,2.56,0.0,optimal,3.4729346679523587,3.4651714150000146
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_36.lp,668,692,1.14,0.0,optimal,1.5094615397974849,1.4844239680000157
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_36.lp,824,955,1.42,0.0,optimal,1.8623615438118577,1.85810275099999
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_37.lp,3971,3129,4.52,0.0,optimal,6.220520039089024,6.142583193999997
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_37.lp,3971,3129,4.38,0.0,optimal,6.060294915921986,6.045926649999984
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_38.lp,720,930,1.58,0.0,optimal,2.0742941349744797,2.054259059000003
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_38.lp,818,920,1.52,0.0,optimal,2.015916784759611,2.011356132000003
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_39.lp,1188,1292,2.07,0.0,optimal,2.7137364642694592,2.692860049000018
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_39.lp,1188,1292,2.02,0.0,optimal,2.629634315147996,2.6230129900000065
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_40.lp,2081,2203,3.62,0.0,optimal,4.950072383042425,4.901767151999991
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_40.lp,2471,2641,4.24,0.0,optimal,5.834556688088924,5.820982552000004
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_41.lp,131,229,0.48,0.0,optimal,0.6017003771848977,0.5923668149999912
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_41.lp,131,229,0.46,0.0,optimal,0.579807945061475,0.5782326819999923
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_42.lp,2484,2660,4.69,0.0,optimal,6.205653193872422,6.1833486330000085
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_42.lp,2484,2660,4.56,0.0,optimal,6.105005162768066,6.090944955999987
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_43.lp,509,664,1.06,0.0,optimal,1.3625762667506933,1.3389021859999843
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_43.lp,464,544,0.86,0.0,optimal,1.1031262427568436,1.1004975860000172
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_44.lp,424,519,1.01,0.0,optimal,1.342851750086993,1.306417936999992
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_44.lp,544,655,1.11,0.0,optimal,1.488576010800898,1.4845983820000015
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_45.lp,186,287,0.56,0.0,optimal,0.7122297179885209,0.7066304559999992
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_45.lp,186,287,0.54,0.0,optimal,0.6904867277480662,0.688693207
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_46.lp,243,331,0.69,0.0,optimal,0.865407926030457,0.8458684960000085
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_46.lp,243,331,0.64,0.0,optimal,0.8285097097977996,0.8263897390000068
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_47.lp,291,374,0.79,0.0,optimal,0.9844219307415187,0.9655799049999985
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_47.lp,184,280,0.57,0.0,optimal,0.7060774308629334,0.7042822889999911
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_48.lp,844,913,1.63,0.0,optimal,2.1017946540378034,2.0750464640000246
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_48.lp,1127,1371,2.16,0.0,optimal,2.8816406219266355,2.875018008999973
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_49.lp,2671,2553,3.97,0.0,optimal,5.198521434795111,5.175970322000012
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_49.lp,2671,2553,3.8,0.0,optimal,5.090450327843428,5.078628796000032
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_50.lp,395,476,0.93,0.0,optimal,1.2267893347889185,1.2065321869999934
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_50.lp,316,361,0.75,0.0,optimal,1.0151639226824045,1.012321919000044
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_51.lp,905,871,1.4,0.0,optimal,1.8875996111892164,1.8634289579999859
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_51.lp,905,871,1.37,0.0,optimal,1.8147219168022275,1.8103793210000276
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_52.lp,383,469,0.87,0.0,optimal,1.088778797071427,1.0832692589999624
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_52.lp,383,469,0.81,0.0,optimal,1.0569795756600797,1.0545208070000172
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_53.lp,747,772,1.37,0.0,optimal,1.8535746252164245,1.8358815519999894
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_53.lp,747,772,1.34,0.0,optimal,1.809659298043698,1.8053406660000064
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_54.lp,165,265,0.53,0.0,optimal,0.6894251080229878,0.669366862000004
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_54.lp,165,265,0.54,0.0,optimal,0.6514089410193264,0.6496888880000142
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_55.lp,1765,1638,2.51,0.0,optimal,3.295868278015405,3.272514940999997
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_55.lp,1212,1273,1.93,0.0,optimal,2.540584518574178,2.534254542000042
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_56.lp,735,741,1.29,0.0,optimal,1.7357587981969118,1.7006158269999787
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_56.lp,735,741,1.23,0.0,optimal,1.6641014590859413,1.6601029330000188
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_57.lp,221,298,0.57,0.0,optimal,0.7342265117913485,0.7110464549999733
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_57.lp,221,298,0.55,0.0,optimal,0.6973438658751547,0.6954784559999894
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_58.lp,283,340,0.69,0.0,optimal,0.8621784686110914,0.8477110879999827
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_58.lp,178,352,0.58,0.0,optimal,0.713468202855438,0.7112356889999774
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_59.lp,352,418,0.86,0.0,optimal,1.0822728350758553,1.0575203249999845
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_59.lp,352,418,0.82,0.0,optimal,1.034729533828795,1.032118383000011
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_60.lp,134,241,0.54,0.0,optimal,0.6382349487394094,0.6274084919999723
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_60.lp,593,657,1.05,0.0,optimal,1.3596811527386308,1.3566190829999982
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_61.lp,944,936,1.49,0.0,optimal,1.9645560467615724,1.950059419000013
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_61.lp,944,936,1.44,0.0,optimal,1.9054743158631027,1.9007273309999846
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_62.lp,542,624,1.11,0.0,optimal,1.4415224441327155,1.4134305040000186
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_62.lp,542,624,1.08,0.0,optimal,1.385851682163775,1.3824727589999952
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_63.lp,1456,1325,2.22,0.0,optimal,2.99336197366938,2.971723639000004
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_63.lp,1456,1325,2.21,0.0,optimal,2.9159612231887877,2.908621027000038
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_64.lp,7797,7513,13.24,0.0,optimal,18.133671579882503,18.079351892000034
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_64.lp,4803,4925,9.7,0.0,optimal,13.74577805493027,13.714684712999997
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_65.lp,9744,7163,12.32,0.0,optimal,17.08576367236674,17.031355970999982
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_65.lp,9744,7163,12.02,0.0,optimal,16.78091361699626,16.742464493
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_66.lp,1500,1320,2.21,0.0,optimal,3.0067988210357726,2.9805727300000058
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_66.lp,1634,1539,2.44,0.0,optimal,3.312768309842795,3.3049365890000217
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_67.lp,2460,3048,4.85,0.0,optimal,6.360322325024754,6.336665786000026
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_67.lp,2460,3048,4.69,0.0,optimal,6.230318367946893,6.215902330999995
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_68.lp,2808,2915,5.15,0.0,optimal,6.964805679861456,6.934386254000003
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_68.lp,2808,2915,4.98,0.0,optimal,6.848720206413418,6.8327939189999825
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_69.lp,1006,1151,2.08,0.0,optimal,2.6878361040726304,2.666302253999959
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_69.lp,1006,1151,2.01,0.0,optimal,2.6222612569108605,2.61626047499999
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_70.lp,385,625,0.95,0.0,optimal,1.191486026160419,1.186169834999987
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_70.lp,347,465,0.86,0.0,optimal,1.1081506488844752,1.1054770229999917
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_71.lp,510,554,1.04,0.0,optimal,1.4249408119358122,1.4015163980000125
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_71.lp,425,453,0.85,0.0,optimal,1.166413804050535,1.1635719359999825
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_72.lp,2767,2747,4.09,0.0,optimal,5.422368410974741,5.393310537000048
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_72.lp,2767,2747,3.83,0.0,optimal,5.286118025891483,5.2736689740000315
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_73.lp,456,562,1.0,0.0,optimal,1.3943231189623475,1.2628354459999969
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_73.lp,526,578,1.03,0.0,optimal,1.3226188020780683,1.3195693600000027
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_74.lp,384,396,0.81,0.0,optimal,1.108935167081654,1.0240242079999575
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_74.lp,524,512,0.9,0.0,optimal,1.2109109312295914,1.2079870130000359
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_75.lp,300,370,0.74,0.0,optimal,0.9380315099842846,0.9178162860000043
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_75.lp,300,370,0.7,0.0,optimal,0.8961326517164707,0.8938593640000363
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_76.lp,1224,1352,2.2,0.0,optimal,2.927961992099881,2.911509556999988
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_76.lp,1301,1570,2.32,0.0,optimal,3.131807489786297,3.124834085000032
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_77.lp,419,456,0.94,0.0,optimal,1.2470866930671036,1.225543737999999
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_77.lp,309,377,0.75,0.0,optimal,0.9409065879881382,0.9385689410000282
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_78.lp,1116,1367,2.36,0.0,optimal,3.074244251009077,3.0533177980000232
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_78.lp,1006,1447,2.25,0.0,optimal,2.971610858105123,2.9648837799999797
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_79.lp,2116,2282,3.9,0.0,optimal,5.238659809343517,5.2179633819999935
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_79.lp,1837,1982,3.41,0.0,optimal,4.822501166723669,4.811432920000016
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_80.lp,1247,1313,2.15,0.0,optimal,2.9688779301941395,2.751155621999999
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_80.lp,983,1159,1.73,0.0,optimal,2.295419204980135,2.289985381000008
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_81.lp,1115,1048,1.87,0.0,optimal,2.583508476149291,2.5581789670000035
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_81.lp,1299,1267,2.07,0.0,optimal,2.760600603185594,2.754072468000004
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_82.lp,276,344,0.78,0.0,optimal,1.0497055291198194,1.0250559750000434
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_82.lp,488,493,1.01,0.0,optimal,1.400009086355567,1.3966674979999993
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_83.lp,685,852,1.5,0.0,optimal,1.9391048988327384,1.9131385570000248
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_83.lp,685,852,1.45,0.0,optimal,1.8784140655770898,1.8739851540000245
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_84.lp,896,1133,1.61,0.0,optimal,2.069095524959266,2.0471191089999934
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_84.lp,896,1133,1.55,0.0,optimal,2.001586350146681,1.9970563409999613
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_85.lp,2448,2674,4.16,0.0,optimal,5.657839440740645,5.629826658000013
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_85.lp,2307,2504,3.76,0.0,optimal,5.151874030940235,5.139509946999965
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_86.lp,113,226,0.44,0.0,optimal,0.5325827789492905,0.5158477080000239
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_86.lp,113,226,0.43,0.0,optimal,0.5035821790806949,0.5021820780000326
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_87.lp,327,450,0.71,0.0,optimal,0.8905853503383696,0.8825574570000185
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_87.lp,327,450,0.69,0.0,optimal,0.8585558678023517,0.8564189760000431
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_88.lp,577,551,1.09,0.0,optimal,1.417785947676748,1.4025298220000195
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_88.lp,240,331,0.7,0.0,optimal,0.8948862608522177,0.8921085470000207
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_89.lp,454,638,1.14,0.0,optimal,1.4838506090454757,1.4587227879999887
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_89.lp,455,544,1.04,0.0,optimal,1.321279773954302,1.3180643679999662
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_90.lp,688,805,1.52,0.0,optimal,1.938475494273007,1.9122147420000033
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_90.lp,500,608,1.05,0.0,optimal,1.352394504006952,1.3491461539999818
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_91.lp,5740,5319,8.34,0.0,optimal,11.286821194924414,11.216021618000013
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_91.lp,5740,5319,8.12,0.0,optimal,11.052960574626923,11.028095756000084
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_92.lp,171,321,0.59,0.0,optimal,0.7847959669306874,0.7452631809999275
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_92.lp,171,321,0.58,0.0,optimal,0.7254366087727249,0.7235547429999087
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_93.lp,257,401,0.74,0.0,optimal,0.9588313335552812,0.9328509240000358
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_93.lp,362,457,0.84,0.0,optimal,1.0178829738870263,1.0150939979999976
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_94.lp,572,592,1.1,0.0,optimal,1.4212881149724126,1.4042534309999155
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_94.lp,572,592,1.06,0.0,optimal,1.3808250147849321,1.3776048850000961
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_95.lp,389,519,0.84,0.0,optimal,1.1050303326919675,1.085462686000028
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_95.lp,389,519,0.85,0.0,optimal,1.0625353348441422,1.0599196179999808
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_96.lp,941,967,1.53,0.0,optimal,2.0059379511512816,1.973304651000035
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_96.lp,798,897,1.32,0.0,optimal,1.7594884443096817,1.7553874469999755
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_97.lp,494,615,1.11,0.0,optimal,1.4189184210263193,1.413356838000027
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_97.lp,345,436,0.81,0.0,optimal,1.0506315166130662,1.048091161000002
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_98.lp,343,436,0.82,0.0,optimal,1.0665649771690369,1.0522769640000433
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_98.lp,343,436,0.81,0.0,optimal,1.0327100520953536,1.0301406080000106
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_99.lp,387,464,0.77,0.0,optimal,0.9876641239970922,0.9747340399999302
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_99.lp,1410,1373,2.02,0.0,optimal,2.663426301907748,2.657083106000073
internal:relpscost,545,tsp15,data/tsp15/instances/test/instance_100.lp,263,277,0.56,0.0,optimal,0.7232236228883266,0.711550253999917
gnn:supervised,545,tsp15,data/tsp15/instances/test/instance_100.lp,263,277,0.55,0.0,optimal,0.694028549361974,0.6922116939999796
