policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_1.lp,4470,4386,11.1,0.0,optimal,13.343375003896654,13.312201406
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_1.lp,4470,4386,10.43,0.0,optimal,12.842667710967362,12.813835064000003
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_2.lp,6254,6049,15.1,0.0,optimal,18.413431216031313,18.370799094000002
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_2.lp,6254,6049,14.24,0.0,optimal,17.751992553006858,17.710879882000008
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_3.lp,1575,1879,4.38,0.0,optimal,5.216572954785079,5.203508888000002
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_3.lp,1575,1879,4.1,0.0,optimal,5.011796741746366,5.000018601999997
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_4.lp,6629,7306,18.3,0.0,optimal,22.125064110849053,22.073495893
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_4.lp,6629,7306,17.17,0.0,optimal,21.208170477766544,21.159371082999996
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_5.lp,2233,2374,5.97,0.0,optimal,7.301812731195241,7.283472960000012
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_5.lp,2233,2374,5.69,0.0,optimal,7.053350160364062,7.03689081600001
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_6.lp,7304,6191,14.82,0.0,optimal,17.849405688233674,17.808197688999996
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_6.lp,5091,4912,11.8,0.0,optimal,14.583538795821369,14.550319814000005
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_7.lp,1924,2442,6.16,0.0,optimal,7.468017952051014,7.450075331999983
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_7.lp,1273,1502,3.67,0.0,optimal,4.591759038157761,4.580692003000024
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_8.lp,780,897,2.69,0.0,optimal,3.2999220308847725,3.291725322000019
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_8.lp,1745,1809,4.43,0.0,optimal,5.570383799262345,5.556039232999979
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_9.lp,428,498,1.56,0.0,optimal,1.906174938660115,1.9008648360000109
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_9.lp,428,498,1.48,0.0,optimal,1.8336739800870419,1.8293249689999982
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_10.lp,1569,1885,5.06,0.0,optimal,6.06927963392809,6.054931536999987
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_10.lp,2636,2957,6.95,0.0,optimal,8.57250020513311,8.553236522999981
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_11.lp,13073,14078,33.06,0.0,optimal,39.339183436241,39.24940910700002
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_11.lp,15421,17545,39.26,0.0,optimal,47.09042601566762,46.984649923000006
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_12.lp,6606,6227,14.61,0.0,optimal,17.654123105108738,17.613246298000035
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_12.lp,6606,6227,13.77,0.0,optimal,16.965563656762242,16.92601474099996
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_13.lp,19575,16429,36.92,0.0,optimal,45.14972472935915,45.04802633000003
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_13.lp,19575,16429,34.59,0.0,optimal,43.23091201391071,43.13080271199999
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_14.lp,3777,3567,9.64,0.0,optimal,11.677734819240868,11.650357984999971
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_14.lp,3777,3567,9.03,0.0,optimal,11.24493256304413,11.219019814999967
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_15.lp,1475,1571,4.35,0.0,optimal,5.242373563814908,5.228499088000035
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_15.lp,1475,1571,4.11,0.0,optimal,5.00401239329949,4.9919793280000135
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_16.lp,1426,1587,4.24,0.0,optimal,5.1950540211983025,5.182020847999979
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_16.lp,1426,1587,4.02,0.0,optimal,4.996927979867905,4.9851373710000075
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_17.lp,1353,1695,4.6,0.0,optimal,5.600148793775588,5.586708140000042
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_17.lp,1086,1507,3.35,0.0,optimal,4.114852851256728,4.105151734999993
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_18.lp,10871,12278,33.4,0.0,optimal,41.867174551822245,41.771870897999975
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_18.lp,10871,12278,31.84,0.0,optimal,40.597080124076456,40.50223588700004
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_19.lp,10028,9389,22.3,0.0,optimal,26.93091800622642,26.86896286000001
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_19.lp,10028,9389,20.88,0.0,optimal,25.74444467620924,25.68390664499998
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_20.lp,6742,7188,19.58,0.0,optimal,24.37120372802019,24.31511475100001
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_20.lp,4928,4985,12.66,0.0,optimal,16.111047301907092,16.073459012000058
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_21.lp,3623,3607,10.37,0.0,optimal,12.782464167568833,12.751359552000054
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_21.lp,3623,3607,9.94,0.0,optimal,12.302643316797912,12.274397245000046
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_22.lp,16505,11994,28.68,0.0,optimal,35.1482722889632,35.06827999099994
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_22.lp,16505,11994,26.77,0.0,optimal,33.52752023329958,33.449574930999916
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_23.lp,3296,3285,8.17,0.0,optimal,9.95405963435769,9.93135947199994
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_23.lp,3156,2652,6.79,0.0,optimal,8.449213580228388,8.430107181999915
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_24.lp,2380,2624,6.51,0.0,optimal,7.841608035843819,7.823154268999929
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_24.lp,754,1026,2.53,0.0,optimal,3.1216533980332315,3.114098760999923
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_25.lp,43067,34755,92.71,0.0,optimal,115.78726652264595,115.52991019600006
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_25.lp,32727,31504,73.12,0.0,optimal,90.99723392818123,90.79477780700006
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_26.lp,9601,9967,22.46,0.0,optimal,27.052687644958496,26.991222472999993
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_26.lp,9601,9967,21.06,0.0,optimal,25.82019825698808,25.762228088999905
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_27.lp,5666,5073,14.36,0.0,optimal,17.687589057255536,17.64779921499985
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_27.lp,5666,5073,13.44,0.0,optimal,17.047476194798946,17.00788229700015
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_28.lp,807,1087,2.91,0.0,optimal,3.5056261951103806,3.4967803370000183
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_28.lp,807,1087,2.74,0.0,optimal,3.335288381204009,3.327534379000099
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_29.lp,1273,1604,4.01,0.0,optimal,4.865105492062867,4.853473231999942
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_29.lp,1011,1330,3.2,0.0,optimal,3.9527809722349048,3.9437683979999747
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_30.lp,149680,142508,441.96,0.0,optimal,570.9503501132131,569.6810129570001
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_30.lp,156788,151862,448.45,0.0,optimal,584.5342981610447,583.228408405
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_31.lp,2578,2487,6.08,0.0,optimal,7.293376877903938,7.273981945999822
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_31.lp,2578,2487,5.7,0.0,optimal,7.060415531974286,7.044529758999943
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_32.lp,6283,4302,10.19,0.0,optimal,12.685512181837112,12.655737322999812
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_32.lp,6283,4302,9.72,0.0,optimal,12.29532475862652,12.267506959999992
