policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1508.lp,49,74,0.15,0.0,optimal,0.1653978339999993,0.1605970000000001
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1508.lp,49,74,0.15,0.0,optimal,0.16978525000000033,0.16934200000000033
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1625.lp,49,74,0.14,0.0,optimal,0.16077662499999956,0.15894799999999965
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1625.lp,49,74,0.15,0.0,optimal,0.169064208,0.16878700000000002
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1924.lp,49,74,0.14,0.0,optimal,0.15732741699999941,0.15585199999999944
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1924.lp,49,74,0.15,0.0,optimal,0.16857554200000013,0.1682649999999999
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_569.lp,49,74,0.14,0.0,optimal,0.16087324999999986,0.1591199999999997
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_569.lp,49,74,0.15,0.0,optimal,0.1689239580000006,0.16835500000000003
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_290.lp,49,74,0.14,0.0,optimal,0.15945533299999948,0.15792299999999937
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_290.lp,49,74,0.16,0.0,optimal,0.17111295800000015,0.17075499999999977
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_524.lp,49,74,0.14,0.0,optimal,0.1582135830000002,0.15666599999999953
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_524.lp,49,74,0.15,0.0,optimal,0.1696173329999997,0.16936700000000027
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_586.lp,49,74,0.14,0.0,optimal,0.15803958300000076,0.15699799999999975
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_586.lp,49,74,0.15,0.0,optimal,0.1703990839999996,0.17022400000000015
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_48.lp,49,74,0.14,0.0,optimal,0.15954208299999983,0.15811499999999956
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_48.lp,49,74,0.15,0.0,optimal,0.16930170800000077,0.16900400000000015
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_233.lp,49,74,0.15,0.0,optimal,0.1699944999999996,0.16335000000000033
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_233.lp,49,74,0.16,0.0,optimal,0.17457462499999998,0.17434199999999933
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_499.lp,49,74,0.14,0.0,optimal,0.16566525,0.16329800000000105
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_499.lp,49,74,0.15,0.0,optimal,0.17819000000000074,0.17725599999999986
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1641.lp,49,74,0.15,0.0,optimal,0.16738083300000106,0.16482499999999867
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1641.lp,49,74,0.16,0.0,optimal,0.1772725839999989,0.17639199999999988
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1724.lp,49,74,0.15,0.0,optimal,0.16630274999999983,0.16414500000000132
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1724.lp,49,74,0.15,0.0,optimal,0.1754254159999995,0.174805000000001
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1949.lp,49,74,0.14,0.0,optimal,0.1629994159999999,0.16180000000000128
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1949.lp,49,74,0.15,0.0,optimal,0.17647937499999955,0.17560499999999912
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1104.lp,49,74,0.14,0.0,optimal,0.1636847079999999,0.16282700000000006
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1104.lp,49,74,0.16,0.0,optimal,0.17584674999999983,0.17523799999999845
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1770.lp,49,74,0.15,0.0,optimal,0.1658616669999997,0.16311699999999973
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1770.lp,49,74,0.16,0.0,optimal,0.17470154099999924,0.17420499999999883
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_847.lp,49,74,0.15,0.0,optimal,0.18436637499999975,0.16482300000000016
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_847.lp,49,74,0.17,0.0,optimal,0.18592720899999904,0.1823599999999992
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_40.lp,49,74,0.16,0.0,optimal,0.1810749170000001,0.1720089999999992
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_40.lp,49,74,0.16,0.0,optimal,0.1780529160000004,0.17658299999999905
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_163.lp,49,74,0.15,0.0,optimal,0.16620491599999987,0.1646049999999999
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_163.lp,49,74,0.15,0.0,optimal,0.1758654170000007,0.1753669999999996
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_742.lp,49,74,0.14,0.0,optimal,0.164291583999999,0.16318300000000008
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_742.lp,49,74,0.16,0.0,optimal,0.17895049999999912,0.178566
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1625.lp,49,74,0.15,0.0,optimal,0.1624868329999991,0.16204899999999967
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1625.lp,49,74,0.16,0.0,optimal,0.17448933300000036,0.1741090000000014
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1313.lp,49,74,0.15,0.0,optimal,0.16072299999999906,0.15924900000000086
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1313.lp,49,74,0.15,0.0,optimal,0.16956587499999998,0.16931199999999968
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_854.lp,49,74,0.14,0.0,optimal,0.16177345799999898,0.16047599999999917
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_854.lp,49,74,0.16,0.0,optimal,0.1739387499999996,0.17346099999999964
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1420.lp,49,74,0.15,0.0,optimal,0.1597379580000009,0.15901500000000013
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1420.lp,49,74,0.16,0.0,optimal,0.1717995830000003,0.17165299999999917
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1621.lp,49,74,0.14,0.0,optimal,0.16340900000000147,0.16039700000000146
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1621.lp,49,74,0.15,0.0,optimal,0.17107700000000037,0.17074000000000034
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_344.lp,49,74,0.14,0.0,optimal,0.1604374160000006,0.15897700000000015
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_344.lp,49,74,0.16,0.0,optimal,0.17338095899999928,0.17306999999999917
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1121.lp,49,74,0.15,0.0,optimal,0.16407641699999864,0.1632030000000011
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1121.lp,49,74,0.16,0.0,optimal,0.1745222919999989,0.17408299999999954
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_213.lp,49,74,0.15,0.0,optimal,0.16107354100000038,0.16033299999999961
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_213.lp,49,74,0.15,0.0,optimal,0.17166766600000116,0.17144899999999907
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_159.lp,49,74,0.14,0.0,optimal,0.16096595800000024,0.15961900000000107
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_159.lp,49,74,0.15,0.0,optimal,0.17427433299999961,0.1738850000000003
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1725.lp,49,74,0.14,0.0,optimal,0.16175254200000033,0.1610839999999989
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1725.lp,49,74,0.15,0.0,optimal,0.17519624999999905,0.17496500000000026
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_622.lp,49,74,0.14,0.0,optimal,0.16061229099999963,0.15926300000000104
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_622.lp,49,74,0.16,0.0,optimal,0.1737207500000011,0.1733589999999996
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1293.lp,49,74,0.15,0.0,optimal,0.1649017500000003,0.1627300000000016
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1293.lp,49,74,0.16,0.0,optimal,0.17689008299999998,0.17481900000000117
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_789.lp,49,74,0.14,0.0,optimal,0.1589317500000007,0.1581740000000007
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_789.lp,49,74,0.15,0.0,optimal,0.1698360000000001,0.16969900000000138
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_737.lp,49,74,0.14,0.0,optimal,0.16020779200000135,0.1590290000000003
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_737.lp,49,74,0.15,0.0,optimal,0.16839991600000204,0.16834900000000097
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_99.lp,49,74,0.14,0.0,optimal,0.1617051659999973,0.16041999999999845
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_99.lp,49,74,0.15,0.0,optimal,0.17631116599999785,0.176048999999999
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1377.lp,49,74,0.14,0.0,optimal,0.15999200000000258,0.15922899999999984
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1377.lp,49,74,0.16,0.0,optimal,0.1738230829999985,0.17347900000000038
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_915.lp,49,74,0.15,0.0,optimal,0.16024612500000046,0.15881299999999854
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_915.lp,49,74,0.16,0.0,optimal,0.1755512909999979,0.17512200000000178
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1471.lp,49,74,0.15,0.0,optimal,0.16492583299999808,0.1632390000000008
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1471.lp,49,74,0.16,0.0,optimal,0.1754343750000018,0.17484600000000228
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1845.lp,49,74,0.14,0.0,optimal,0.16016162500000064,0.1584910000000015
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1845.lp,49,74,0.15,0.0,optimal,0.17067437500000082,0.17051099999999764
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1681.lp,49,74,0.14,0.0,optimal,0.16265375000000049,0.16109799999999908
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1681.lp,49,74,0.15,0.0,optimal,0.17632258400000111,0.1752810000000018
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1921.lp,49,74,0.14,0.0,optimal,0.16214845800000077,0.16063799999999873
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1921.lp,49,74,0.15,0.0,optimal,0.17629541599999854,0.1753270000000029
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1051.lp,49,74,0.14,0.0,optimal,0.16639800000000093,0.1635440000000017
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1051.lp,49,74,0.15,0.0,optimal,0.17422020800000126,0.17364099999999993
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1616.lp,49,74,0.14,0.0,optimal,0.16390699999999825,0.1624049999999997
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1616.lp,49,74,0.15,0.0,optimal,0.17251024999999842,0.17203400000000002
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_308.lp,49,74,0.14,0.0,optimal,0.1606403329999999,0.15915100000000137
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_308.lp,49,74,0.16,0.0,optimal,0.17129458300000167,0.17097800000000163
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_412.lp,49,74,0.14,0.0,optimal,0.16090979099999814,0.15940399999999855
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_412.lp,49,74,0.15,0.0,optimal,0.17267662500000114,0.1722980000000014
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1032.lp,49,74,0.14,0.0,optimal,0.16880504200000246,0.1654669999999996
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1032.lp,49,74,0.16,0.0,optimal,0.1821273750000003,0.17878599999999878
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_260.lp,49,74,0.14,0.0,optimal,0.16856391700000017,0.1656639999999996
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_260.lp,49,74,0.15,0.0,optimal,0.1740312089999989,0.173446000000002
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1759.lp,49,74,0.14,0.0,optimal,0.16270091699999867,0.16105200000000153
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1759.lp,49,74,0.15,0.0,optimal,0.1725812090000005,0.17229900000000242
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_502.lp,49,74,0.14,0.0,optimal,0.1604600000000005,0.1591079999999998
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_502.lp,49,74,0.16,0.0,optimal,0.17329795799999914,0.17294699999999708
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_400.lp,49,74,0.15,0.0,optimal,0.16150179199999926,0.16089399999999898
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_400.lp,49,74,0.15,0.0,optimal,0.16935224999999932,0.16920599999999908
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1136.lp,49,74,0.14,0.0,optimal,0.16237604200000177,0.16073000000000093
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1136.lp,49,74,0.15,0.0,optimal,0.17000141600000163,0.1697790000000019
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1835.lp,49,74,0.14,0.0,optimal,0.16042924999999997,0.15910699999999878
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1835.lp,49,74,0.15,0.0,optimal,0.17126195899999885,0.1710579999999986
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1551.lp,49,74,0.14,0.0,optimal,0.1616049160000017,0.15997199999999978
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1551.lp,49,74,0.16,0.0,optimal,0.1728325840000018,0.17251699999999914
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1463.lp,49,74,0.15,0.0,optimal,0.15904725000000042,0.15879500000000135
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1463.lp,49,74,0.15,0.0,optimal,0.1723193330000008,0.17209800000000186
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_207.lp,49,74,0.14,0.0,optimal,0.1598200409999997,0.15903300000000087
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_207.lp,49,74,0.15,0.0,optimal,0.17270858399999867,0.17257100000000136
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_471.lp,49,74,0.14,0.0,optimal,0.1584749169999995,0.15725800000000234
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_471.lp,49,74,0.15,0.0,optimal,0.1702314170000001,0.1701429999999995
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_309.lp,49,74,0.14,0.0,optimal,0.16177533300000135,0.1606519999999989
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_309.lp,49,74,0.15,0.0,optimal,0.17089958300000063,0.17072200000000137
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_25.lp,49,74,0.15,0.0,optimal,0.15999675000000124,0.15911700000000195
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_25.lp,49,74,0.16,0.0,optimal,0.1729321249999991,0.17264700000000133
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1393.lp,49,74,0.14,0.0,optimal,0.16076174999999893,0.15984100000000012
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1393.lp,49,74,0.15,0.0,optimal,0.1707555410000019,0.17068700000000092
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_545.lp,49,74,0.15,0.0,optimal,0.16233099999999823,0.1613599999999984
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_545.lp,49,74,0.16,0.0,optimal,0.1706857080000006,0.17039700000000124
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1311.lp,49,74,0.14,0.0,optimal,0.16006050000000016,0.1589810000000007
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1311.lp,49,74,0.15,0.0,optimal,0.1715689590000018,0.17133700000000118
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_66.lp,49,74,0.14,0.0,optimal,0.16025008400000118,0.1594110000000022
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_66.lp,49,74,0.16,0.0,optimal,0.17034400000000005,0.1701929999999976
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_331.lp,49,74,0.14,0.0,optimal,0.15923375000000206,0.15809299999999737
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_331.lp,49,74,0.15,0.0,optimal,0.1722723749999986,0.1719229999999996
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1147.lp,49,74,0.15,0.0,optimal,0.15945366700000108,0.1584229999999991
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1147.lp,49,74,0.15,0.0,optimal,0.1713262499999999,0.1711609999999979
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1988.lp,49,74,0.14,0.0,optimal,0.16143041699999827,0.15996200000000016
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1988.lp,49,74,0.15,0.0,optimal,0.17086637499999924,0.17076600000000042
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1529.lp,49,74,0.15,0.0,optimal,0.16254170799999912,0.1610219999999991
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1529.lp,49,74,0.16,0.0,optimal,0.17312091699999854,0.17279799999999668
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_889.lp,49,74,0.14,0.0,optimal,0.16128066699999977,0.1604840000000003
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_889.lp,49,74,0.15,0.0,optimal,0.17077566600000083,0.17059499999999872
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1827.lp,49,74,0.14,0.0,optimal,0.16082179100000005,0.15949100000000271
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1827.lp,49,74,0.16,0.0,optimal,0.1711465419999989,0.17095199999999977
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_140.lp,49,74,0.15,0.0,optimal,0.16163874999999805,0.16063399999999817
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_140.lp,49,74,0.15,0.0,optimal,0.16903495899999754,0.1688900000000011
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_700.lp,49,74,0.14,0.0,optimal,0.1597778329999997,0.15889699999999962
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_700.lp,49,74,0.16,0.0,optimal,0.17205133300000242,0.1717759999999977
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_865.lp,49,74,0.14,0.0,optimal,0.16124937500000058,0.15962599999999938
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_865.lp,49,74,0.15,0.0,optimal,0.17061937500000113,0.17045399999999944
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1879.lp,49,74,0.14,0.0,optimal,0.16139204199999924,0.16000300000000323
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1879.lp,49,74,0.16,0.0,optimal,0.17164554100000018,0.17146699999999981
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_554.lp,49,74,0.14,0.0,optimal,0.16105750000000185,0.15991599999999906
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_554.lp,49,74,0.15,0.0,optimal,0.17284695799999739,0.1724710000000016
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_640.lp,49,74,0.14,0.0,optimal,0.1585095420000009,0.15774900000000258
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_640.lp,49,74,0.16,0.0,optimal,0.1727363749999995,0.17252399999999923
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1079.lp,49,74,0.15,0.0,optimal,0.16320929199999767,0.16216900000000223
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1079.lp,49,74,0.16,0.0,optimal,0.17486033400000167,0.1740320000000004
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_623.lp,49,74,0.15,0.0,optimal,0.16265758300000144,0.16209399999999974
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_623.lp,49,74,0.16,0.0,optimal,0.1741777500000019,0.17392600000000158
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_592.lp,49,74,0.15,0.0,optimal,0.16085983400000003,0.1599649999999997
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_592.lp,49,74,0.16,0.0,optimal,0.17940804099999852,0.17633299999999963
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1269.lp,49,74,0.15,0.0,optimal,0.16331683299999966,0.16225800000000135
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1269.lp,49,74,0.16,0.0,optimal,0.17222604100000183,0.1719539999999995
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1326.lp,49,74,0.15,0.0,optimal,0.16347833300000048,0.16069399999999945
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1326.lp,49,74,0.16,0.0,optimal,0.17398854200000002,0.17358099999999865
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_299.lp,49,74,0.14,0.0,optimal,0.16034237499999904,0.15902200000000022
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_299.lp,49,74,0.15,0.0,optimal,0.17089500000000157,0.17069799999999802
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_565.lp,49,74,0.14,0.0,optimal,0.1649058749999952,0.16336499999999887
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_565.lp,49,74,0.15,0.0,optimal,0.17511433299999624,0.1744919999999972
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_889.lp,49,74,0.14,0.0,optimal,0.16020924999999409,0.15992599999999868
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_889.lp,49,74,0.16,0.0,optimal,0.17164570900000342,0.17124999999999346
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_953.lp,49,74,0.15,0.0,optimal,0.16281979200000052,0.1615409999999997
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_953.lp,49,74,0.15,0.0,optimal,0.17104162500000086,0.17076099999999883
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_763.lp,49,74,0.14,0.0,optimal,0.16276195799999726,0.16168399999999394
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_763.lp,49,74,0.15,0.0,optimal,0.1736442500000024,0.17306600000000572
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_1071.lp,49,74,0.15,0.0,optimal,0.16584537500000351,0.16408000000000555
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_1071.lp,49,74,0.16,0.0,optimal,0.17706270900000476,0.17674000000000234
internal:relpscost,545,tsp10,data/tsp10/instances/test_10n/instance_808.lp,49,74,0.15,0.0,optimal,0.1652365830000022,0.16408400000000256
gnn:supervised,545,tsp10,data/tsp10/instances/test_10n/instance_808.lp,49,74,0.16,0.0,optimal,0.1775729169999991,0.17542199999999752
