policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_48.lp,963,1336,3.46,0.0,optimal,4.2354981219395995,4.187116797000272
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_48.lp,1340,1622,3.89,0.0,optimal,4.93633438507095,4.925260551000065
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_49.lp,8935,9241,21.56,0.0,optimal,26.85255887499079,26.778598225999303
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_49.lp,5978,5855,13.39,0.0,optimal,17.1656656190753,17.126402978000442
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_50.lp,1762,1534,4.2,0.0,optimal,5.237996689975262,5.203663563999726
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_50.lp,1762,1534,3.95,0.0,optimal,5.014046780299395,5.002636701000483
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_51.lp,2527,2689,6.55,0.0,optimal,8.006535520311445,7.972848192000129
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_51.lp,2527,2689,6.2,0.0,optimal,7.666971224825829,7.649460878000355
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_52.lp,515,704,1.8,0.0,optimal,2.2260305690579116,2.197272666000572
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_52.lp,515,704,1.7,0.0,optimal,2.130331731867045,2.1255248910001683
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_53.lp,14012,12115,27.16,0.0,optimal,33.97678488586098,33.87349034399995
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_53.lp,14012,12115,25.49,0.0,optimal,32.515784525778145,32.44069504199979
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_54.lp,7269,5659,12.56,0.0,optimal,16.07658937294036,16.03323164700032
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_54.lp,7269,5659,11.95,0.0,optimal,15.478135829791427,15.442604880000545
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_55.lp,4646,4290,10.47,0.0,optimal,13.082092481199652,13.034814532999917
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_55.lp,4646,4290,9.87,0.0,optimal,12.614093468058854,12.585206775999723
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_56.lp,5182,4837,12.27,0.0,optimal,15.29535048874095,15.245281368999713
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_56.lp,5182,4837,11.57,0.0,optimal,14.756266552954912,14.722573592999652
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_57.lp,1408,1488,3.91,0.0,optimal,4.875233948696405,4.843233073999727
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_57.lp,1408,1488,3.72,0.0,optimal,4.710626231972128,4.698909556999752
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_58.lp,10875,10564,24.01,0.0,optimal,29.720534863881767,29.632633324999915
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_58.lp,10875,10564,22.62,0.0,optimal,28.590807764790952,28.525877669999318
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_59.lp,796,819,2.23,0.0,optimal,2.7497728560119867,2.728868299000169
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_59.lp,796,819,2.08,0.0,optimal,2.611568964086473,2.6054544180005905
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_60.lp,6442,5981,13.03,0.0,optimal,16.33527854597196,16.281236894999893
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_60.lp,3943,3749,7.55,0.0,optimal,9.641143983229995,9.61910260500008
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_61.lp,10442,10674,26.9,0.0,optimal,33.541978880763054,33.45053691300018
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_61.lp,10442,10674,25.32,0.0,optimal,32.233555681072176,32.15886403799959
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_62.lp,401,382,1.04,0.0,optimal,1.316729131154716,1.2942667399993297
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_62.lp,401,382,0.98,0.0,optimal,1.2566451588645577,1.2538291740002023
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_63.lp,124138,112634,304.27,0.0,optimal,391.38181222602725,390.47903615199994
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_63.lp,124138,112634,290.3,0.0,optimal,378.6432171096094,377.78067085899966
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_64.lp,32146,29255,76.87,0.0,optimal,97.37036919221282,97.13266380000005
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_64.lp,41354,38945,91.61,0.0,optimal,117.79984569782391,117.52959271500004
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_65.lp,665,927,2.43,0.0,optimal,2.9759347210638225,2.9572171330000856
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_65.lp,665,927,2.3,0.0,optimal,2.8533007660880685,2.846771505000106
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_66.lp,16996,15380,39.55,0.0,optimal,50.38137676520273,50.253560245999324
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_66.lp,16996,15380,37.57,0.0,optimal,48.6565827219747,48.54575154700069
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_67.lp,65680,63413,158.42,0.0,optimal,203.57106126099825,203.08558663799977
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_67.lp,65680,63413,150.97,0.0,optimal,196.76980341598392,196.3205704210004
